,gene,importance
16079,Ube2h,2.94394944414539e-06
11421,Phax,2.9438562167130907e-06
4493,Dynlt1b,2.943651640274053e-06
1673,Arl8a,2.941828868132902e-06
13983,Slc25a51,2.941391041167339e-06
15417,Tmem214,2.9411092474040896e-06
12998,Rnf4,2.941091777709407e-06
1222,Aifm1,2.941000361063951e-06
9879,Mov10,2.9400536094487405e-06
5065,Fam105a,2.9398415744262135e-06
2924,Cdc7,2.937657594539502e-06
12394,R3hcc1l,2.937630208448662e-06
12842,Rhbdl2,2.9373417607069804e-06
11065,Papd4,2.9369445978572944e-06
5172,Fam21,2.936846104133768e-06
1154,Adss,2.936314346162099e-06
11253,Pdcd6,2.935248953149934e-06
14933,Tapbp,2.9344001441231987e-06
11385,Pfkl,2.9341454606413777e-06
3013,Cebpzos,2.933487990008838e-06
10989,P2rx4,2.932609100812277e-06
16098,Ube2w,2.931982638478498e-06
13161,Rpp25l,2.9296472854336645e-06
4417,Drg2,2.9284364738239143e-06
2256,Bola3,2.9283468465725865e-06
8461,Itga9,2.9271033846293005e-06
12930,Rnaset2b,2.926621737120799e-06
9209,Lsamp,2.9258698708915487e-06
3271,Clcn6,2.9234428589259045e-06
12891,Riok1,2.9226673296361535e-06
13440,Sav1,2.9219872156375804e-06
13612,Sema6b,2.9215132585208168e-06
4111,Dennd3,2.919772704516081e-06
16489,Wdr54,2.918955533974859e-06
2987,Cdkn2a,2.9181194055348654e-06
16708,Zbtb44,2.9180914763052123e-06
11254,Pdcd6ip,2.9175865395883883e-06
1418,Ankrd37,2.917260491492727e-06
2877,Cd68,2.9171613819175868e-06
14764,Suco,2.9164171744122407e-06
13458,Scamp1,2.9154711827028427e-06
9894,Mpnd,2.9147201658532836e-06
5780,Gcsh,2.914669419457499e-06
2140,Bcl11a,2.913640624731039e-06
12652,Rbis,2.9129158302211587e-06
4524,E2f3,2.911529846605088e-06
5787,Gdf11,2.9112068816501207e-06
14783,Sun2,2.910838707115806e-06
3177,Chmp3,2.9102762464896455e-06
9495,Mbtd1,2.909663327298819e-06
10492,Nfkbil1,2.909562945603914e-06
1242,Akap11,2.907415918568241e-06
16882,Zfp326,2.906653374534796e-06
5123,Fam168a,2.9063852206187427e-06
12286,Ptpdc1,2.9056822234929918e-06
10455,Net1,2.9046821020703846e-06
951,Acap2,2.9021342723910005e-06
16399,Vps72,2.8988109727822155e-06
10829,Nup88,2.898512061226094e-06
10579,Nmnat2,2.8971556442746034e-06
15944,Tti2,2.8964392540668354e-06
3971,Dazap1,2.8957338034730048e-06
12878,Rilp,2.895652552175354e-06
15736,Trim2,2.894409509420191e-06
1473,Ap2a1,2.894086266000906e-06
1786,Ate1,2.893849987738689e-06
3834,Cyp20a1,2.8928475625541103e-06
886,Abcc5,2.8928111471572258e-06
4242,Dlst,2.891746582378612e-06
14016,Slc30a7,2.8907265801470546e-06
16941,Zfp462,2.889067021227092e-06
4390,Dpm2,2.8886153191768693e-06
7258,Gm9776,2.887611440954647e-06
7916,Hmg20a,2.8849436009961924e-06
3058,Cep170,2.88475334124926e-06
4336,Dnm2,2.8830795714645735e-06
12026,Prep,2.881442896521164e-06
2811,Ccp110,2.8805608405118644e-06
14305,Snhg9,2.8804352612318366e-06
4469,Dusp4,2.8798386083507917e-06
1021,Actr6,2.879630398005428e-06
3943,Daam2,2.8795434175018844e-06
8667,Kdm4b,2.8795363567792206e-06
969,Ackr4,2.8789013938572896e-06
4533,E430024I08Rik,2.877540366420448e-06
8565,Kat8,2.8771358265479267e-06
14633,St6galnac6,2.8763465162173674e-06
8661,Kdm1b,2.8760688182121666e-06
6105,Gm12374,2.8740646224601264e-06
12880,Rilpl2,2.8734104936172225e-06
7841,Hist1h2ae,2.8732815365515896e-06
13280,Rrp15,2.8725700291821945e-06
11277,Pde7a,2.871369638113563e-06
1778,Atad1,2.8705528840865103e-06
12203,Psmc5,2.8690587232448743e-06
17008,Zfp639,2.868673305753904e-06
8323,Ing3,2.8664636802764427e-06
889,Abcd2,2.8657327660719135e-06
10693,Nrbf2,2.8649912010977635e-06
9585,Med30,2.8645580355931573e-06
4993,Exoc5,2.8645217133511012e-06
13858,Sirt7,2.8640013612520594e-06
13047,Rpf1,2.864000921943918e-06
10361,Ndst2,2.86381024141046e-06
16860,Zfp275,2.8631573031090442e-06
3936,D930016D06Rik,2.8630999152480565e-06
2659,Ccdc125,2.8622874078668445e-06
4531,E330013P04Rik,2.8620745279438523e-06
16462,Wdr13,2.8615096826597546e-06
3836,Cyp26b1,2.8614910781830935e-06
11665,Plekhh3,2.861205368133954e-06
14728,Strbp,2.8604584316792426e-06
2434,CT010467.1,2.8601306458573676e-06
10336,Ncoa3,2.85954012977298e-06
1231,Airn,2.8591160669920546e-06
16390,Vps41,2.8589570980334193e-06
14218,Smg6,2.8587071438627374e-06
392,4632415L05Rik,2.8584150082958303e-06
1332,Alyref,2.8582902912108e-06
15780,Trip4,2.858162022477659e-06
10863,Oaz2,2.8581422971494092e-06
10546,Nkap,2.8579799405064106e-06
5537,Foxd1,2.857812275077504e-06
14449,Spata24,2.8574865204625126e-06
14723,Stra13,2.856857900116074e-06
610,9130221H12Rik,2.856592558598113e-06
15705,Trappc2,2.855463337479426e-06
1193,Agpat2,2.8529660468583945e-06
5104,Fam13a,2.851729802112081e-06
1803,Atg16l2,2.851707965654018e-06
3699,Csrnp3,2.8508279357631645e-06
10740,Nsun4,2.849965274057691e-06
862,Aatf,2.8489326673762376e-06
9706,Mgmt,2.8488239151842777e-06
12789,Rfc5,2.848513846432884e-06
3145,Chd1,2.848268663345854e-06
16664,Ythdf3,2.847442627310526e-06
17195,Zkscan1,2.8466000530242807e-06
4454,Dusp10,2.8462705549720185e-06
10965,Otub1,2.8440817047550406e-06
1450,Antxr2,2.843036106077358e-06
3957,Dalrd3,2.8422752941124392e-06
2622,Cbwd1,2.8413835160710203e-06
2997,Cdpf1,2.8412786849935328e-06
58,1300002E11Rik,2.841236152800283e-06
4823,Entpd3,2.8400676108971974e-06
13918,Slc19a1,2.839075271159778e-06
2644,Ccdc104,2.838865150355535e-06
894,Abcf2,2.838578278829095e-06
1214,Ahnak2,2.8384325154369433e-06
4545,Eapp,2.837877798513726e-06
15841,Trrap,2.837025143007341e-06
15595,Tnpo3,2.835525988068709e-06
15937,Ttc7b,2.834553510121561e-06
9407,Map7d1,2.8319017211079185e-06
9236,Ltbp4,2.8306767792559285e-06
14915,Tagap1,2.8295296263576917e-06
14846,Synpo,2.826937378732482e-06
12779,Rev3l,2.8255981547942907e-06
2166,Bdnf,2.8244822321660622e-06
3069,Cep55,2.8244814911391287e-06
11962,Ppp2r3d,2.82378769616193e-06
13781,Sh3glb2,2.8236503321482087e-06
11258,Pddc1,2.8214168936017898e-06
16140,Uchl5,2.820348834815851e-06
9960,Mrpl36,2.8196271402095355e-06
2605,Cavin3,2.8195144259076707e-06
16819,Zfp13,2.8195139675646277e-06
9708,Mgrn1,2.8187132948124947e-06
13499,Sco2,2.8184073266637004e-06
15649,Tpd52l1,2.8175918442031198e-06
16512,Wdr86,2.817263940033981e-06
10940,Osbpl1a,2.8158321680698713e-06
7424,Gpr137b,2.8141016141108207e-06
15103,Terf2,2.8129881126492233e-06
10086,Mthfd2l,2.811556589302086e-06
16722,Zc2hc1a,2.809960688581346e-06
16415,Vti1b,2.8095183580738404e-06
10732,Nsmce1,2.80812488573559e-06
11974,Ppp4r1,2.8072434675542143e-06
10384,Ndufaf7,2.8068136813209733e-06
9216,Lsm14b,2.8066493326726227e-06
4303,Dnajc14,2.8061987281560264e-06
3506,Cops2,2.805477587393269e-06
12960,Rnf149,2.8033315929709917e-06
9381,Map3k1,2.8030163698935622e-06
2439,Cab39,2.803004051102968e-06
16806,Zfp109,2.8023318023597012e-06
4321,Dnajc7,2.801195155325098e-06
15486,Tmem57,2.799703945742656e-06
14850,Synrg,2.7986973591097397e-06
9589,Med7,2.7961071097262787e-06
12053,Prkcdbp,2.795784245506621e-06
11575,Pja2,2.7951220184749155e-06
11780,Pold4,2.794326556999148e-06
4702,Eif4a3,2.793351208214551e-06
2076,Bace2,2.7904950182413037e-06
7400,Gpd1l,2.7867390997547783e-06
11352,Per3,2.785998894119199e-06
15623,Tonsl,2.7848735743820723e-06
1039,Adam19,2.784474619261205e-06
11010,Pabpc4,2.7843832027721597e-06
2295,Brms1,2.783343527605129e-06
11363,Pex13,2.78146324895915e-06
9579,Med24,2.7810478243690416e-06
842,AW549877,2.78098282332368e-06
5254,Fam96b,2.7790427190346975e-06
14262,Smu1,2.7785651657901967e-06
272,2610020C07Rik,2.778547674775691e-06
2742,Ccdc82,2.778309488865797e-06
8306,Impa1,2.775953799606264e-06
10059,Mtap,2.7749438110113868e-06
11506,Pigk,2.7747129334485566e-06
3382,Cnn1,2.773772394144861e-06
946,Acads,2.772972717105064e-06
8513,Jarid2,2.7729053460374447e-06
16468,Wdr26,2.771624340806056e-06
16344,Vhl,2.7708460655215473e-06
1960,B230344G16Rik,2.7698372408072983e-06
10973,Otud7b,2.7686898053410396e-06
6355,Gm16286,2.765640107217616e-06
15172,Thap7,2.765135127692155e-06
17130,Zfp944,2.762487176176601e-06
10736,Nsmf,2.7623589852497987e-06
2277,Brd3,2.760388933598281e-06
4176,Dhx30,2.7601220526480387e-06
5075,Fam114a2,2.7600824771286816e-06
9718,Mical1,2.7555418522972674e-06
10326,Nckap1,2.755018061455426e-06
7754,Heatr5a,2.7545706932339816e-06
9092,Lpar6,2.7541650260666723e-06
1542,Appbp2,2.7534482356931236e-06
5202,Fam32a,2.7528782253468876e-06
2284,Bre,2.7524379584012056e-06
2128,Bcas3,2.752393228320165e-06
5194,Fam229b,2.7496500676162414e-06
1073,Adamtsl5,2.7487888781499455e-06
7814,Hif1an,2.747484283589743e-06
10651,Nploc4,2.747470220802218e-06
10475,Nfatc3,2.7469956644327187e-06
13002,Rnf44,2.746838291754905e-06
4968,Eva1a,2.7467884775937126e-06
1712,Arrdc4,2.7461003687353643e-06
1745,Ascc1,2.74428267897036e-06
4647,Egr2,2.7441500802861537e-06
3164,Chid1,2.7431518265699767e-06
16969,Zfp560,2.742931455680828e-06
5040,Faap20,2.742740417711381e-06
13360,Rxylt1,2.7417991308936504e-06
12093,Pros1,2.7397662429525446e-06
14958,Tbc1d15,2.73827589943074e-06
9241,Ltv1,2.7374427869618582e-06
15544,Tnfaip1,2.7367752040977337e-06
5077,Fam117a,2.735872977963881e-06
2624,Cbx2,2.7356387288135794e-06
12672,Rbm27,2.7349004956530074e-06
13725,Sft2d1,2.734700300966321e-06
14373,Soat1,2.734495338720069e-06
10095,Mtmr1,2.7328815840053065e-06
1174,Aga,2.7313250039266165e-06
8346,Inpp5k,2.730864088557745e-06
15035,Tcf19,2.728208921790367e-06
14082,Slc44a2,2.726586054804584e-06
15908,Ttc13,2.7254222292292535e-06
1936,Axin2,2.720090697020386e-06
15672,Tpst2,2.719692224548203e-06
2331,Bub1,2.7182796475933066e-06
11100,Parp3,2.7181757269935437e-06
1600,Arhgap29,2.717795741959463e-06
8147,Idh3a,2.7170482171154835e-06
10100,Mtmr2,2.716085425819975e-06
17111,Zfp9,2.715742253168839e-06
16715,Zbtb7a,2.7152455785303504e-06
12223,Psme4,2.7143070517181656e-06
2303,Bscl2,2.7127775627898906e-06
1815,Athl1,2.7124326770992976e-06
16483,Wdr45b,2.7110115573335085e-06
11737,Pmvk,2.7090815159020617e-06
4067,Ddx27,2.7067493304393355e-06
12231,Psrc1,2.7060469051521858e-06
4667,Eif1ad,2.705652177283483e-06
16503,Wdr74,2.7055811595761102e-06
8734,Kin,2.7042633856127595e-06
9554,Me2,2.7035293918194515e-06
13710,Sf3b4,2.7031387636061784e-06
4890,Erbb2ip,2.6994009191481537e-06
10855,Oaf,2.699217701321346e-06
4765,Emc2,2.6979194060058597e-06
9783,Mkrn1,2.6975833316529366e-06
5638,Fyttd1,2.6969007495195904e-06
1917,Atxn7l2,2.696794296843298e-06
11694,Plpp5,2.6960131855519724e-06
4156,Dhcr7,2.695086115424158e-06
12724,Rcl1,2.694951761970061e-06
2229,Bmp2k,2.6938029689716435e-06
11133,Pbx2,2.6936273151903012e-06
14038,Slc35e4,2.6933430493998422e-06
8630,Kcns3,2.692806313974889e-06
5869,Gk5,2.692348263688546e-06
15582,Tnks2,2.6916903821639488e-06
15003,Tbx3,2.69166677178941e-06
16995,Zfp61,2.6914225700337294e-06
12175,Psen1,2.689179926106288e-06
10985,Oxsr1,2.689116737179468e-06
11682,Plk4,2.687299855911702e-06
1244,Akap13,2.687217523391324e-06
12151,Prss23,2.6870376539390884e-06
16270,Usp53,2.6868459463215416e-06
4096,Decr2,2.685182284918744e-06
16695,Zbtb25,2.6849932293819755e-06
15476,Tmem47,2.683486159255563e-06
15555,Tnfrsf12a,2.6830449531539223e-06
4386,Dph5,2.6788630275037387e-06
233,2310057M21Rik,2.6783369239093543e-06
12499,Rab5b,2.6770395784894717e-06
1234,Ak1,2.6765343235281663e-06
15688,Traf4,2.6761229642615036e-06
713,A630001G21Rik,2.6755474218062e-06
2990,Cdkn2b,2.6753851787594324e-06
15005,Tbx4,2.673518663209951e-06
16579,Wwp1,2.67246996531291e-06
8240,Ik,2.6717274697559445e-06
13357,Rxra,2.670998145963111e-06
410,4833420G17Rik,2.6682201586798407e-06
3819,Cyb5r4,2.6681028050175313e-06
1212,Ahi1,2.6674536739303863e-06
9800,Mllt4,2.6665217083284067e-06
4442,Dtx3l,2.665326304376295e-06
10591,Noc3l,2.661690745157513e-06
4611,Efcab14,2.6615529554204517e-06
1276,Alcam,2.6610110396305177e-06
1372,Anapc4,2.6609664499095895e-06
12863,Rhou,2.6599707068154494e-06
14544,Srd5a3,2.6598038624275384e-06
7853,Hist1h2be,2.65928751320125e-06
12730,Rcor3,2.6586330384080116e-06
12354,Pwwp2a,2.6581385539205486e-06
10183,Mynn,2.6577425133422953e-06
13839,Sike1,2.657591637718366e-06
15167,Thap12,2.6566974401684862e-06
15548,Tnfaip8,2.6566198349784495e-06
7494,Grem1,2.6564348707507708e-06
11070,Papolg,2.655136559047924e-06
14796,Surf6,2.6541930832465937e-06
13562,Sec24c,2.6525825570032017e-06
1448,Anpep,2.6505324205914168e-06
1218,Ahsa2,2.6487885451898224e-06
9878,Mospd3,2.648405215137142e-06
14921,Taldo1,2.6482079166078e-06
14733,Strn4,2.645354224119827e-06
15896,Tssc4,2.64486255196223e-06
15982,Tubgcp5,2.644502055536484e-06
4265,Dmtf1,2.6442537532291682e-06
10230,Naa16,2.6437729235663353e-06
1716,Arsi,2.64307693830457e-06
15700,Trappc1,2.6430148175569333e-06
16640,Yif1a,2.641672565654337e-06
1811,Atg5,2.640956281930628e-06
2216,Bloc1s2,2.6409082961013293e-06
10657,Npr1,2.6394624923102374e-06
2973,Cdk5rap2,2.6394230869906687e-06
12185,Psma6,2.6373482645223736e-06
1320,Alox12,2.636515065355971e-06
7439,Gpr180,2.6360889458319995e-06
10206,Myom1,2.635783848777813e-06
12202,Psmc4,2.6348026236885785e-06
7681,Hand1,2.6346726957408215e-06
11605,Plaa,2.634422512335519e-06
9474,Max,2.633043107696198e-06
14613,Sssca1,2.6328540234836427e-06
13266,Rragc,2.6322454453265235e-06
14182,Smad6,2.631251764035724e-06
5761,Gbp7,2.6304678671042935e-06
1631,Arhgef28,2.6298398783545725e-06
5272,Farp1,2.6285238699752555e-06
8496,Ivd,2.6284765271860796e-06
13755,Sgsm2,2.628151979171103e-06
5016,Eya3,2.6265882012887945e-06
9982,Mrpl58,2.6259005814438796e-06
12712,Rc3h2,2.6250975565302715e-06
17262,Zswim8,2.624638802198301e-06
3664,Cryzl1,2.6225395304861833e-06
10495,Nfs1,2.620222203203485e-06
1710,Arrdc2,2.619697570167764e-06
7481,Gramd1b,2.61492212130912e-06
3785,Cwf19l2,2.6145343841488516e-06
14142,Slc9a9,2.612429899365237e-06
14749,Stx6,2.6120572516081294e-06
14136,Slc9a3r1,2.6102959387188897e-06
5840,Gigyf1,2.6101062373100207e-06
3089,Cers2,2.6095135732079705e-06
9267,Lyar,2.6089536577673727e-06
8062,Hsd17b7,2.608619310922282e-06
12780,Rex1bd,2.6081709540008794e-06
5225,Fam65c,2.60804934124117e-06
6919,Gm43672,2.6065734777285927e-06
3409,Cntfr,2.6062888323735204e-06
2918,Cdc42ep5,2.6056833598709635e-06
4080,Ddx49,2.605682276681895e-06
6014,Gm10736,2.605659100505422e-06
7808,Hibadh,2.6048221161326523e-06
15499,Tmem70,2.603444652243766e-06
16446,Wbp2,2.6029140745369983e-06
10541,Nit1,2.60279256168021e-06
10031,Msh3,2.6019341927413783e-06
13757,Sgta,2.601471936335706e-06
12538,Rad51ap2,2.5987515894830752e-06
13500,Scoc,2.5976096133634076e-06
10717,Nrtn,2.5973124639130245e-06
1582,Arhgap10,2.596594605478491e-06
14590,Srxn1,2.595958085005782e-06
3061,Cep192,2.595434312129626e-06
7608,Gucy1b3,2.5953502725586765e-06
14995,Tbpl1,2.5953371341887598e-06
15301,Tmed1,2.5951685052683423e-06
13696,Setd7,2.5942116789227703e-06
8772,Klhl13,2.5937237147097616e-06
15244,Tiprl,2.592158529747845e-06
16351,Virma,2.5921105353462085e-06
15492,Tmem63b,2.59169894670737e-06
8474,Itgb7,2.5897341986470744e-06
3300,Clec4a1,2.5895956739812453e-06
10984,Oxsm,2.588319150893965e-06
2985,Cdkn1b,2.585950901290938e-06
8712,Kif23,2.584921017146718e-06
71,1600002K03Rik,2.5845264191607188e-06
1365,Anapc1,2.580306122203264e-06
1912,Atxn2,2.5802339404561325e-06
8105,Htra2,2.5795845321574343e-06
4304,Dnajc15,2.5791854805898255e-06
1804,Atg2a,2.5789057719205006e-06
16539,Wipf2,2.577368382726546e-06
4679,Eif2b5,2.5749918897807526e-06
9802,Mlph,2.5743284165404034e-06
11000,P3h4,2.5728494391760406e-06
10770,Nub1,2.5722474760596285e-06
14464,Spdl1,2.5716298979222935e-06
7489,Grb14,2.5714668605421556e-06
5768,Gcdh,2.5709010391866487e-06
8976,Lgals9,2.5708142276651547e-06
16814,Zfp119b,2.5700450764630018e-06
12549,Rae1,2.5699560602751856e-06
14021,Slc35a1,2.5696549754517125e-06
11961,Ppp2r3c,2.568324839401134e-06
15634,Tor1aip1,2.5676546053507025e-06
15271,Tlr6,2.5660520849507772e-06
4844,Epb41l4aos,2.5655637717758246e-06
12948,Rnf13,2.564768971937802e-06
3392,Cnot2,2.5638412417325847e-06
3641,Crnde,2.562979774763535e-06
17251,Zscan21,2.562897419406767e-06
5080,Fam118b,2.5617733843765512e-06
12518,Rabggtb,2.561544467840227e-06
12210,Psmd14,2.561510758297726e-06
9210,Lsg1,2.559897284927268e-06
10948,Oscp1,2.5580497671753143e-06
9106,Lppos,2.5573997299859337e-06
10447,Nemf,2.557025685560397e-06
213,2310009B15Rik,2.5545298254378715e-06
5127,Fam171a1,2.55383489747259e-06
10926,Orc2,2.5510622923099264e-06
5373,Fchsd2,2.550293493159068e-06
4070,Ddx39,2.549706120343492e-06
5880,Gle1,2.549254041702456e-06
1829,Atp11b,2.548119066323201e-06
12066,Prkg2,2.5476659540577466e-06
11631,Plcg2,2.5457753483512055e-06
14316,Snrnp200,2.5455174293496197e-06
3873,D030056L22Rik,2.545231603507473e-06
10476,Nfatc4,2.5452020746090314e-06
15580,Tnks,2.5449250813609337e-06
10056,Mta1,2.5436096647346715e-06
13896,Slc12a9,2.543098874190764e-06
12630,Rassf5,2.54273544649438e-06
13572,Secisbp2l,2.5418692936791227e-06
9954,Mrpl3,2.540490559810932e-06
2428,C920006O11Rik,2.538785620260051e-06
13315,Rtfdc1,2.53805650898501e-06
3122,Cfp,2.5379999715034193e-06
12509,Rab9,2.5378332863033245e-06
16856,Zfp266,2.5366757773281066e-06
14397,Sort1,2.536358596334632e-06
7927,Hmgcl,2.5354915128116255e-06
4367,Dolk,2.533893829636151e-06
5603,Ftl1-ps1,2.5334948896284827e-06
11893,Ppil1,2.533255131311716e-06
8721,Kif3c,2.532878650144644e-06
16647,Yipf6,2.53243254474356e-06
13680,Sertad3,2.5323052786237963e-06
13257,Rptor,2.5321388083559173e-06
8552,Kansl1,2.531252932230351e-06
13268,Rras,2.5306842365112485e-06
17105,Zfp871,2.53045317781261e-06
4635,Eftud2,2.5304516030813707e-06
4460,Dusp18,2.5303471337043646e-06
1742,Asb7,2.528847485943369e-06
17293,mt-Nd6,2.5279917980686693e-06
17272,Zyx,2.5271930944754085e-06
2895,Cdc123,2.5255003829888768e-06
8619,Kcnmb4,2.525195718848252e-06
1731,Asap2,2.524749732219465e-06
15812,Trp53bp1,2.5245889127574346e-06
14807,Suz12,2.5243436684667314e-06
15749,Trim33,2.5241937635284815e-06
1272,Aktip,2.5241037109790865e-06
12924,Rnaseh2a,2.5238747385531482e-06
5204,Fam3a,2.5235410467327014e-06
2245,Bnc2,2.5233029835433703e-06
14738,Stx12,2.522751060847737e-06
8093,Hspbp1,2.522317415074537e-06
4829,Eogt,2.5200336378836785e-06
5757,Gbp2,2.51988416420272e-06
13864,Six5,2.519681890236091e-06
8913,Lats2,2.5195705878349264e-06
9044,Lman2,2.5187168136846123e-06
9569,Med14,2.5144692965844695e-06
290,2610524H06Rik,2.5143025328209004e-06
5408,Fgd6,2.51399104141746e-06
860,Aasdhppt,2.5135086012302976e-06
298,2700049A03Rik,2.5118535678015387e-06
5505,Fmo5,2.5106514748407428e-06
5773,Gclc,2.510630703559991e-06
4651,Ehbp1l1,2.510213203421883e-06
9896,Mpp1,2.509796395504211e-06
4198,Dido1,2.509713612907086e-06
6411,Gm17251,2.508156024625029e-06
5056,Fahd2a,2.5076434892707346e-06
4861,Ephb1,2.507567029586492e-06
900,Abhd11,2.5073130874527788e-06
8562,Kat6a,2.5071811133315015e-06
3782,Cwc25,2.506688590697541e-06
7606,Gucy1a3,2.50654925135986e-06
12556,Rala,2.5053449398923734e-06
4808,Eno3,2.505193945935478e-06
2957,Cdk12,2.504866841270178e-06
16045,Uap1l1,2.504442422291589e-06
3027,Cenpb,2.502762270811879e-06
11315,Pds5b,2.502208252761875e-06
10004,Mrps31,2.501475913680418e-06
16880,Zfp322a,2.50118389318272e-06
5661,Gaa,2.4992607734760523e-06
13611,Sema6a,2.4989178682050916e-06
15381,Tmem177,2.4973314288926536e-06
2148,Bcl3,2.497145244845932e-06
12659,Rbm12b1,2.4970040357376745e-06
4746,Eloa,2.4969034420274805e-06
5098,Fam133b,2.496147310262807e-06
9018,Lin7c,2.495398313986133e-06
7960,Hnrnpll,2.495340608023479e-06
4558,Ece2,2.4946685601578953e-06
8044,Hs3st1,2.4945854975319405e-06
14777,Sumf1,2.494212154691053e-06
1033,Adal,2.4916297680070003e-06
9007,Limk1,2.491177636820055e-06
2075,Bace1,2.49087268438251e-06
3157,Chek1,2.4893679577093125e-06
14815,Swap70,2.486591178038581e-06
4476,Dvl1,2.486555998030036e-06
11562,Pithd1,2.485197496957633e-06
1338,Amd1,2.484611548496093e-06
10345,Ndc1,2.4845531307913472e-06
12820,Rgs12,2.48349960793064e-06
3534,Coro6,2.482525394089604e-06
16612,Xrcc1,2.4817655860393472e-06
4983,Exd2,2.481308878883546e-06
5017,Eya4,2.4810385707614746e-06
8634,Kcp,2.481009268432525e-06
11625,Plcb4,2.4803775441591573e-06
9952,Mrpl27,2.477297178780467e-06
10202,Myoc,2.476482994378102e-06
3435,Cog7,2.4763718682153506e-06
13728,Sftpa1,2.4758333297015755e-06
10871,Ocrl,2.475761204456649e-06
9516,Mcm4,2.47302317517713e-06
10745,Nt5c2,2.4713839400225446e-06
10263,Nanos1,2.471188026689982e-06
8819,Kpna1,2.470225570476735e-06
11318,Pdxdc1,2.4694433011728823e-06
7821,Hinfp,2.468956029899127e-06
6627,Gm26782,2.4687442425960824e-06
14706,Stk38,2.467087517947299e-06
4660,Ei24,2.4666471961053225e-06
5277,Fas,2.465584485821138e-06
9811,Mmadhc,2.4632928671512e-06
13467,Scarb1,2.460653266368047e-06
11807,Polr2g,2.4577545291191302e-06
4290,Dnajb12,2.4573476746531205e-06
8317,Inafm2,2.4570103085027243e-06
16911,Zfp395,2.4556827343063416e-06
3349,Cmas,2.453670995205826e-06
12232,Pstk,2.4534077795855717e-06
773,AC149090.1,2.4532877282059097e-06
7912,Hmbs,2.451296231872217e-06
12041,Prkab2,2.4507257404348352e-06
8799,Klhl7,2.4492501875419493e-06
5980,Gm10371,2.449193444226612e-06
10941,Osbpl2,2.4483381921279587e-06
1103,Adgra2,2.4478959297796996e-06
5325,Fbxo17,2.4477180037500376e-06
3182,Chmp7,2.447689233881714e-06
11984,Ppp6r3,2.4459013607213553e-06
3737,Ctnnbl1,2.4455271906416464e-06
6053,Gm11627,2.4455226005178496e-06
15448,Tmem26,2.4455207906752644e-06
5721,Gar1,2.4453347069850693e-06
12467,Rab27b,2.4446085511539e-06
13335,Rufy1,2.44333736929048e-06
5816,Gfpt1,2.4425870927479634e-06
910,Abhd17c,2.441632972111122e-06
11342,Peli2,2.440687690875921e-06
11367,Pex2,2.439090424731494e-06
5350,Fbxo6,2.4389509336428112e-06
14177,Smad1,2.4385479039641753e-06
13453,Scaf1,2.4382180347328137e-06
16967,Zfp553,2.4373086412611905e-06
558,5930412G12Rik,2.436810449139436e-06
4406,Dpysl4,2.436379623168318e-06
13683,Sesn1,2.4360012245747337e-06
65,1500011K16Rik,2.4358457104219533e-06
7497,Grhpr,2.43402570156722e-06
14534,Sqle,2.432764375623338e-06
10692,Nras,2.4323026536853193e-06
14247,Smo,2.4321055914895317e-06
14385,Sod3,2.431385915189445e-06
14811,Svep1,2.431093478864701e-06
3530,Coro1b,2.4307228837889582e-06
13496,Scnm1,2.4302934073552818e-06
4496,Dynlt3,2.430095202960947e-06
10615,Nop56,2.4291450229250263e-06
